"","group","piR.hsa.100956","piR.hsa.1288731","piR.hsa.131631","piR.hsa.138412","piR.hsa.141155","piR.hsa.2499988","piR.hsa.2826866","piR.hsa.2826956","piR.hsa.2831324","piR.hsa.2833690","piR.hsa.2838249","piR.hsa.2851625","piR.hsa.2851799"
"TCGA.50.5932.01A.11H.1754.13","tumor",4.77031419246739,2.39844913228126,4.1390260750478,3.84189314517209,1.18323262081974,2.17655129092521,0.672111049493902,0.662155459209982,1.16678088313427,2.71697973742311,0.935069582437452,2.11377924117977,0.3243305006444
"TCGA.NC.A5HR.01A.21H.A26V.13","tumor",5.3750872785419,2.76658220338359,4.77603497518508,4.47882452645506,2.19080560132769,3.29164197393736,1.37694906537511,1.36838324696671,2.21422149188157,3.35422875154074,1.99211162610448,2.7505201998049,1.45427154985536
"TCGA.05.4398.01A.01T.1207.13","tumor",5.03053302581293,3.3094384242255,4.38926013636686,4.09212720649115,2.79595101835665,3.63639108317838,1.91454859195571,1.88315397617213,2.81556200143232,2.96736307890233,2.59578322268365,2.36392382025881,2.23299338081857
"TCGA.97.7941.01A.11H.2186.13","tumor",6.36969745914671,2.46019619861015,5.77835009130876,5.48121716143305,1.73733302425093,1.73675311183423,0.7670738152471,0.844392602737841,1.73804818059368,4.35684706699464,1.50820272945971,3.75277747927231,0.789973269032627
"TCGA.97.7554.01A.11H.2038.13","tumor",5.71314064217782,3.05965303794741,5.12935948363157,4.83222655375585,1.64008265135382,1.81094221615691,1.23628940584378,1.2026291534338,1.65012836371408,3.70773692465376,1.42409714483425,3.10385857052736,0.950337542063756
"TCGA.97.A4M3.01A.11H.A24S.13","tumor",5.10639401109153,2.17432783129061,4.47876311791887,4.18163018804316,1.42294719235549,0.713604375187606,0.747188143663159,0.728722433021978,1.41016851629852,3.0569110063957,1.18166267324986,2.45339985591084,0.0958661027431958
"SRR14634262","normal",6.11025153429216,3.75412568887834,5.05946991869216,4.70538989258617,1.82941919376514,4.46499643371716,2.30024730273507,2.23802552911918,1.71142907820246,3.70906341186646,1.74401170048578,2.70171566168672,1.23375119451802
"TCGA.56.A49D.01A.11H.A24G.13","tumor",5.68682308692502,2.86297515769304,5.10364992786174,4.8064911469131,2.70736075368565,2.95025494265636,1.78587692186186,1.80869570228111,2.73284307545232,3.68199499032949,2.50662582365011,3.07812707858467,2.27328845454453
"TCGA.55.8090.01A.11H.2240.13","tumor",6.3675145862295,2.37377956826515,5.76595527235934,5.46882234248363,1.76630345739779,2.44266543116894,0.648676940157943,0.729327119465278,1.7816894726759,4.34445061633623,1.55678108393063,3.74038363914212,0.202475397697747
"TCGA.86.7713.11A.01H.2065.13","normal",5.68893977283357,1.93375828229031,5.11167045565638,4.81453752578067,0.570570647433147,2.17793711590422,0.534408927522252,0.620503293045624,0.490224777896162,3.69004342814977,0.244036604652825,3.0861722225862,-0.125262809872775
"TCGA.91.6831.01A.11H.1857.13","tumor",4.57745146188946,2.92344046270114,3.97985018754128,3.68271725766557,1.14468798504452,2.15420626417591,1.02235707997878,0.945810549421654,1.12535475994091,2.55768748588483,0.893014670487015,1.95467309035155,1.15599653016818
"TCGA.56.A4ZK.01A.11H.A263.13","tumor",6.11860290618953,3.13960085738083,5.53326366401558,5.23613073413987,2.60630750149111,2.91610271078007,1.85173800509095,1.90911228775128,2.61713278986221,4.11172430335242,2.39087420847381,3.50771284859222,2.15882268663079
"SRR14634247","normal",5.79245556965704,2.664310088753,5.27253201790965,4.9873122660729,1.34366910041491,1.39472296320221,0.816034448589389,0.827616539247069,1.33492826170524,3.98902819071953,1.22891448051005,3.19185829589454,1.15932424274819
"SRR6757429","normal",6.64841161988382,3.67128430149334,5.86173212168662,5.38425897034605,2.04686459542585,2.32027031693752,1.30463305118736,1.25325994084833,2.12255441383713,3.87086904855725,1.83168104650588,3.0486222756183,1.34289461982598
"TCGA.34.5929.01A.11H.1819.13","tumor",5.95907390149803,3.00066313514216,5.38381432972703,5.08668139985132,2.89715112015325,3.23198871544187,2.26365643623039,2.30038416041191,2.92984920584894,3.96224802148281,2.71037534233724,3.35827967818035,2.45219606739982
"TCGA.55.7570.11A.01H.2038.13","normal",6.34717303439188,1.82905702631475,5.77132767577461,5.4741947458989,0.764881212199364,2.39430084921554,0.48029901778767,0.505349019161539,0.681134439112077,4.34982372948282,0.44008781393626,3.74575561680858,0.276184648229916
"TCGA.69.7760.01A.11H.2169.13","tumor",5.47371185605366,1.58899641991111,4.89548266076861,4.59834973089289,1.04157481415058,2.02072329028471,0.989449128658106,0.976120841789734,1.0139177220723,3.47379412527068,0.77974876990598,2.87002131563577,1.32843335180136
"TCGA.66.2789.01A.01T.0981.13","tumor",6.1670087458535,3.74249557536623,5.58104758768018,5.28391465780446,2.57362426468879,1.72673721215595,1.33096455799825,1.26306919366618,2.56649337966009,4.15951602726899,2.32297137079545,3.55549209332793,1.30119509099307
"TCGA.58.A46N.01A.11H.A24G.13","tumor",5.55256779339102,2.69812742567321,4.96577738313774,4.66864445326203,2.15289426376857,2.99483724828615,1.79467513818107,1.74210165251527,2.17013000523992,3.54411032377201,1.94778732250301,2.94030315862394,1.45280396202142
"TCGA.56.1622.01A.01T.1557.13","tumor",5.70028827474979,4.13826717180094,5.0789769372567,4.78184400738099,2.97262866588322,3.01011938792502,2.41718345616605,2.51445381143445,3.01537738048787,3.6573414398327,2.79610990589051,3.0534837840311,2.74943054928108
"SRR14634243","normal",5.42621450448264,2.80804402000872,4.75973740878097,4.37695510205508,1.07808859660928,1.472051972901,0.865543721117743,0.758677383446586,1.07659473521183,3.6350020236292,1.10313117136095,2.85520828940235,1.14136748424025
"TCGA.44.A479.01A.31H.A24G.13","tumor",5.03113827834926,3.83857955296043,4.29507281061779,3.99793988074208,2.0536714549883,1.34934840882472,0.927828392507435,1.07410998946849,2.05230186887458,2.87312390063231,1.82928390831803,2.2697675786219,1.09322055823731
"TCGA.MP.A4T9.01A.11H.A24S.13","tumor",6.17802252816824,1.93918461759474,5.59441778704204,5.29728485716632,1.40676639239366,1.10572694153922,0.939028555204438,0.982445948359082,1.38421871963348,4.17288834326121,1.15117457358211,3.56886102303317,0.687177837716498
"SRR14634297","normal",5.91649499260898,4.58678981864216,5.08414026249978,4.99690228554471,2.91342086252336,4.26741131788489,2.93324604536959,2.92320834289902,2.88604934776761,3.82840458212593,2.87298166872761,3.24459941894998,1.53451473173561
"SRR14634281","normal",6.24139343458518,1.86981041677551,5.31580998692271,4.83927297837163,1.13978828663365,1.44819531751418,0.833410171051107,0.809613200054506,1.07274589318215,3.70959051233269,1.06597444000578,2.69440656166164,1.1635998559476
"SRR6757436","tumor",5.04730634163003,3.09922592949875,4.45394183363201,4.26960246459423,2.11381578898441,2.32840159826019,1.33205150712611,1.27892315770607,2.10964678650537,3.56312892712404,1.77434252503683,3.13953156490858,1.35859787374558
"TCGA.63.A5MM.01A.11H.A26V.13","tumor",5.59438135364656,2.51366171031588,5.00432194066697,4.70718901079126,1.87211433750829,1.82241930148995,1.21835145258064,1.23975414548424,1.85583442046582,3.5826660317578,1.63149622001053,2.97884102897484,1.2022924006596
"TCGA.MP.A4TK.01A.11H.A24S.13","tumor",5.12386081841061,2.91675111873663,4.4905816615972,4.19339779799715,1.80007091461533,1.24270508090645,1.02452345576415,1.11339615812635,1.81677058169596,3.06868423196293,1.59213728594287,2.46516409906758,0.845138867561736
"TCGA.77.8008.01A.21H.2186.13","tumor",4.83385243711057,2.6900687293667,4.22343310708974,3.92630017721403,1.8265029739235,1.17734120889784,1.14394386322507,1.17270649387927,1.84419926445411,2.80144135281107,1.61520759093864,2.19815355708458,1.09939300591589
"TCGA.49.6745.01A.11H.1857.13","tumor",5.20705494143802,2.27417741739456,4.6273901869892,4.33025725711349,0.943303353383293,2.0353948257373,0.874900714388123,0.76939204040905,0.906797556850961,3.20560436915108,0.67066393950209,2.60198717718894,1.1980888162078
"TCGA.L9.A8F4.01A.11H.A39B.13","tumor",5.53964116080756,3.46375579505742,4.90224188084918,4.60505352323307,1.75394353839309,1.76771152826057,0.84669867981137,0.887775270700647,1.75458569552864,3.48050003148001,1.52945800726035,2.87672384029403,0.524302582407483
"SRR14634353","tumor",5.86182966947191,3.85072428808699,5.22030197328608,5.10776277086971,2.4064629241059,2.55488776134249,1.75198798015237,1.63300249003204,2.4613135944461,4.06189370011028,2.17515634556696,3.85687667878088,1.27173215503888
"TCGA.58.8391.01A.11H.2325.13","tumor",5.78014771176181,3.79825020834337,5.18932763867111,4.8921947087954,3.20788291068782,3.70223964532066,3.16887945729352,3.20978784772493,3.24233495660294,3.76771965351709,3.02353663994531,3.16381798467248,2.84286289565358
"TCGA.77.8007.01A.11H.2186.13","tumor",6.19916347702801,3.86377873014877,5.61112783524302,5.31399490536731,3.80529514424808,3.45037506130168,2.53281421007177,2.60865063597198,3.85170348330738,4.18960099733847,3.63089950479629,3.58556950809843,3.13544001018828
"TCGA.22.4591.01A.01T.1517.13","tumor",5.94998638945674,4.98793647029136,5.33754094218756,5.04040801231185,3.51647561361661,3.19864809135215,2.84461394161831,2.85693037824683,3.55474034186128,3.91596544003336,3.33643587576088,3.31201180523348,3.38823705341795
"TCGA.05.4432.01A.01T.1207.13","tumor",5.20972349831205,2.83827063114372,4.5519744817157,4.25484155183999,2.25434275378223,3.64129360532159,1.53463252600441,1.51302469098678,2.28490137411649,3.13015625721585,2.06314384801762,2.52659090254698,1.72036018853061
"TCGA.49.AARR.01A.11H.A41D.13","tumor",5.28343961589279,2.78810826393805,4.66027514378571,4.36314221391,1.29080874482306,1.29928427840923,0.458083933076541,0.37631795948598,1.28179711626689,3.23850270912687,1.05169920782485,2.63486410930363,-0.192190465620551
"TCGA.56.8307.01A.11H.2295.13","tumor",5.41626849874182,2.98431067493128,4.8103173291329,4.51318439925719,2.42297990532738,2.21640373854636,1.7299688374012,1.73913746625886,2.45724601793713,3.38860066772954,2.23624968796822,2.7848728506256,2.14241195028939
"TCGA.34.8454.11A.01H.2325.13","normal",6.55797948162226,1.40306135528863,5.98275306624623,5.68562013637052,0.705094494046999,0.136346598634267,0.591313245266412,0.583579367638708,0.637991625449415,4.56127422771135,0.395869577659688,3.95716594549856,0.744713334737411
"SRR14634279","normal",5.48595650635083,2.64082787302792,4.6612227011129,4.40077632469725,1.74043417345798,1.69308881088024,0.962824043147655,0.962229328639637,1.72168616198,3.45521472221494,1.49761192959785,2.6961115064252,1.169697729526
"TCGA.66.2753.01A.01T.0981.13","tumor",5.84085129826681,4.70890962244635,5.20103850638399,4.90390557650828,2.95601800060343,2.84380918815111,2.74511258405766,2.78249218271376,2.96341680055474,3.77943326666169,2.74402605508013,3.17552720574398,2.70997976881114
"SRR14634331","tumor",6.16214725485909,3.07194626322439,5.31983092825383,4.97831798489358,2.14406569880022,2.27189747623071,1.1528020801246,1.01292510238054,2.13816548065095,3.84079854806813,1.96427919698614,3.20742676361948,1.20710687654079
"SRR14634339","tumor",5.17971483716775,3.00847552815018,4.7545514704566,4.31433942643188,2.64571999712201,2.02591784001872,1.70752709477938,1.78326697404878,2.71582680150625,2.96932219036593,2.42959818622397,2.5597464225253,1.48003966416921
"TCGA.78.7147.01A.11H.2038.13","tumor",6.3432260536801,1.9064762964954,5.76738572613508,5.47025279625937,0.867154711753407,1.23554024601841,0.572546631793376,0.467037957814303,0.809946371981842,4.34588125945738,0.571842008258626,3.74181397933466,0.579781781680021
"SRR14634241","normal",5.37969637791055,3.35561659035561,4.6537839416862,4.42615797324986,1.2389261244878,1.91488809499532,0.97791272372917,0.899820277145001,1.19111558675182,3.70630443965236,1.22803202008005,2.93938736164148,1.14136748424025
"TCGA.73.7499.01A.11H.2186.13","tumor",4.96715512913824,2.91065720942623,4.33975207791925,4.04261914804354,1.39661675114246,1.46283080410995,0.771147949425129,0.673899006032514,1.38507198115208,2.91782837459822,1.15627094092045,2.31443173556665,0.697596304255623
"TCGA.44.7672.01A.11H.2065.13","tumor",5.68803892364938,2.93286508839183,5.10345012026648,4.80631719039077,1.5100407659506,2.49861694322378,1.63713328594671,1.57245824047724,1.51379564583555,3.68182098911094,1.26197461989973,3.07795314886907,1.83328354000067
"TCGA.86.7711.11A.01H.2065.13","normal",6.1158375997714,1.93815263454047,5.53961053591702,5.24247760604131,0.647648724276454,2.09756894711248,0.432181123320229,0.38936255662001,0.577930726004139,4.11807223291214,0.334230046502999,3.51405908606785,-0.216347514291361
"TCGA.86.8359.01A.11H.2325.13","tumor",4.87004100451041,3.25548426564032,4.26249430177742,3.96536137190171,2.77464007603442,3.95937478602651,3.10189380890673,2.93705045380365,2.74904145593283,2.84052628844084,2.52906843151057,2.23720052104759,3.91757410870624
"TCGA.44.3398.01A.01T.1108.13","tumor",5.00546304222422,4.23724334517906,4.38250064608348,4.08536771620777,2.2477108637396,1.54220687303646,1.60363993496641,1.66367985823387,2.25241239123461,2.96060002791008,2.02173769713251,2.3571664646016,2.03817843965449
"TCGA.85.7699.01A.11H.2124.13","tumor",5.70261526540464,2.84238158716541,5.07305847256943,4.77592554269372,2.22612498605803,1.81621930020921,1.41374966322336,1.47073215307833,2.24631630955997,3.65142141201747,2.01454371073922,3.04756625682445,1.62302432280822
"TCGA.44.7669.11A.01H.2065.13","normal",6.55765875633841,1.31435574068742,5.98252593418196,5.68539300430625,0.542008724631397,1.9949057712539,0.399286400296307,0.337379147978146,0.45748101746542,4.56104707142262,0.210305083451241,3.95693882796649,-0.420237957013501
"TCGA.33.6737.11A.01H.2124.13","normal",6.20869623900742,1.82661689790794,5.63259762263342,5.33546469275771,0.731842718407468,2.11059537849919,0.358187393304331,0.370143783018151,0.672721857563785,4.21107406957625,0.431469246609808,3.60703732506277,-0.0987701771403375
"TCGA.75.5147.01A.01T.1627.13","tumor",5.45318467962593,3.11482022143282,4.8455080989013,4.54837516902559,1.88051293791657,2.80013364310918,1.36639358884812,1.35976165500806,1.87934325431065,3.42380335043818,1.65252488181884,2.82005647649967,1.35595982690752
"TCGA.64.5778.01A.01T.1627.13","tumor",5.86760536316561,3.25198974702658,5.2599378514928,4.96280492161709,2.20099550107441,2.75756701655197,0.833372459923918,0.765718838377661,2.21806818336716,3.83834594256479,1.99597814417041,3.2344185552725,0.888459902864556
"SRR14634239","normal",5.85812930025152,2.6542324106417,5.34874034363775,4.84175437818286,1.17538850525656,1.51507556087896,0.863351296134051,0.732746751830395,1.14869890388402,3.66653507662984,0.970029651663789,2.86705470400754,1.19997334947438
"SRR14634345","tumor",5.57498024913918,3.40215345639347,5.30335492281236,5.07118096892251,3.50350436012283,3.92314178653979,1.65150830250238,2.02608265401839,3.5463645141715,3.8242911525981,2.378164226609,3.41437953745573,2.0704465825502
"TCGA.62.8402.01A.11H.2325.13","tumor",5.42526866442182,2.81211939809842,4.821647546359,4.52451461648329,2.62461495455992,3.0656735464314,2.05354229677697,2.05524779118296,2.65791787282876,3.39993476638193,2.43765682138804,2.79620074027172,2.06369166436596
"SRR14634260","normal",6.03139563899833,2.53082742846434,5.0595801985934,4.66862708378568,1.27482001661811,1.6572874645271,0.963114641997627,0.920923048362146,1.2151799601826,3.52867163568839,1.19210824239372,2.6110830666643,1.16506549711168
"TCGA.18.3411.01A.01T.0981.13","tumor",6.09577221048814,3.2709085954922,5.51062921448413,5.21349628460842,2.11177621638318,1.9223954584617,1.53000678173139,1.43925629004106,2.11373887012539,4.08908602682156,1.88258734477313,3.48508069463937,1.49476705545311
"TCGA.44.7672.11A.01H.2065.13","normal",6.63049811784112,0.481485711994876,6.05591213668974,5.75876524190985,0.462208563479844,1.15310764704995,0.398179890024147,0.356411715481175,0.365240827233756,4.63442685508022,0.115096120925798,4.03030653868295,-0.340276140854349
"TCGA.55.7574.01A.11H.2038.13","tumor",5.58918356162622,3.16518123049817,5.00454849537774,4.70741556550203,1.10217067885318,2.21576600957253,0.602545112286726,0.497036438307653,1.02817856382058,3.58289265074538,0.794255377236168,2.97906754513703,1.19015679744754
"TCGA.46.6025.01A.11H.1819.13","tumor",5.61378336543488,2.65786390360213,5.03714382258768,4.74001089271197,1.9190260583834,3.03153751093376,2.25722168620207,2.24315708966888,1.89809886811986,3.61549707555089,1.67406712952851,3.01165741622639,2.2638189679003
"SRR14634304","normal",6.12538721610887,3.77322748840012,5.29201616152907,5.15708289126864,2.05041521460977,3.56296243061325,2.51499688652365,2.52180282593966,1.87941436417394,3.97274680886813,1.91031238230016,3.65961374853739,1.32887912848149
"TCGA.75.6203.01A.11H.1754.13","tumor",6.48276387413177,3.21417057455624,5.90424091177812,5.60710798190241,0.963021707567826,2.55396979980634,0.703633200112285,0.704476341858143,0.928368305231649,4.48275336309956,0.692647732666526,3.8786590161887,0.238455210553935
"TCGA.33.AAS8.01A.11H.A404.13","tumor",6.05233656799424,3.32186259654831,5.45645193955479,5.15931900967908,2.18340243603073,2.33538845881919,1.48210833037,1.45359999516523,2.20147356615554,4.03489923200489,1.97929744443794,3.4309091300366,1.39903492288001
"TCGA.NJ.A4YP.01A.11H.A263.13","tumor",5.79047532207224,2.41591550590827,5.18933766315429,4.89215339080447,1.86096462612577,1.06168867610202,0.95662658512774,1.06038806961096,1.87207425914292,3.76767832578275,1.64785536054787,3.16377667252538,0.92656846256919
